observed_at,source,player_id,week,stat,value,points
2026-08-20T2241Z,laliga,1029,2,total_scoring_att,0,0
2026-08-20T2241Z,laliga,1029,2,won_contest,1,0
2026-08-20T2241Z,laliga,1029,2,ball_recovery,3,0
2026-08-20T2241Z,laliga,1029,2,poss_lost_all,7,0
2026-08-20T2241Z,laliga,1029,2,penalty_conceded,0,0
2026-08-20T2241Z,laliga,1029,2,marca_points,-1,1
2026-08-20T2241Z,laliga,2552,2,mins_played,70,2
2026-08-20T2241Z,laliga,2552,2,goals,0,0
2026-08-20T2241Z,laliga,2552,2,goal_assist,0,0
2026-08-20T2241Z,laliga,2552,2,offtarget_att_assist,0,0
2026-08-20T2241Z,laliga,2552,2,pen_area_entries,0,0
2026-08-20T2241Z,laliga,2552,2,penalty_won,0,0
2026-08-20T2241Z,laliga,2552,2,penalty_save,0,0
2026-08-20T2241Z,laliga,2552,2,saves,0,0
2026-08-20T2241Z,laliga,2552,2,effective_clearance,1,0
2026-08-20T2241Z,laliga,2552,2,penalty_failed,0,0
2026-08-20T2241Z,laliga,2552,2,own_goals,0,0
2026-08-20T2241Z,laliga,2552,2,goals_conceded,1,0
2026-08-20T2241Z,laliga,2552,2,yellow_card,0,0
2026-08-20T2241Z,laliga,2552,2,second_yellow_card,0,0
2026-08-20T2241Z,laliga,2552,2,red_card,0,0
2026-08-20T2241Z,laliga,2552,2,total_scoring_att,0,0
2026-08-20T2241Z,laliga,2552,2,won_contest,1,0
2026-08-20T2241Z,laliga,2552,2,ball_recovery,1,0
2026-08-20T2241Z,laliga,2552,2,poss_lost_all,6,0
2026-08-20T2241Z,laliga,2552,2,penalty_conceded,0,0
2026-08-20T2241Z,laliga,2552,2,marca_points,-1,1
2026-08-20T2241Z,laliga,3108,1,mins_played,85,2
2026-08-20T2241Z,laliga,3108,1,goals,1,4
2026-08-20T2241Z,laliga,3108,1,goal_assist,0,0
2026-08-20T2241Z,laliga,3108,1,offtarget_att_assist,0,0
2026-08-20T2241Z,laliga,3108,1,pen_area_entries,0,0
2026-08-20T2241Z,laliga,3108,1,penalty_won,0,0
2026-08-20T2241Z,laliga,3108,1,penalty_save,0,0
2026-08-20T2241Z,laliga,3108,1,saves,0,0
2026-08-20T2241Z,laliga,3108,1,effective_clearance,2,0
2026-08-20T2241Z,laliga,3108,1,penalty_failed,0,0
2026-08-20T2241Z,laliga,3108,1,own_goals,0,0
2026-08-20T2241Z,laliga,3108,1,goals_conceded,1,0
2026-08-20T2241Z,laliga,3108,1,yellow_card,0,0
2026-08-20T2241Z,laliga,3108,1,second_yellow_card,0,0
2026-08-20T2241Z,laliga,3108,1,red_card,0,0
2026-08-20T2241Z,laliga,3108,1,total_scoring_att,2,1
2026-08-20T2241Z,laliga,3108,1,won_contest,0,0
2026-08-20T2241Z,laliga,3108,1,ball_recovery,1,0
2026-08-20T2241Z,laliga,3108,1,poss_lost_all,7,0
2026-08-20T2241Z,laliga,3108,1,penalty_conceded,0,0
2026-08-20T2241Z,laliga,3108,1,marca_points,-1,3
2026-08-21T2127Z,laliga,265,2,mins_played,90,2
2026-08-21T2127Z,laliga,265,2,goals,0,0
2026-08-21T2127Z,laliga,265,2,goal_assist,0,0
2026-08-21T2127Z,laliga,265,2,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,265,2,pen_area_entries,0,0
2026-08-21T2127Z,laliga,265,2,penalty_won,0,0
2026-08-21T2127Z,laliga,265,2,penalty_save,0,0
2026-08-21T2127Z,laliga,265,2,saves,0,0
2026-08-21T2127Z,laliga,265,2,effective_clearance,1,0
2026-08-21T2127Z,laliga,265,2,penalty_failed,0,0
2026-08-21T2127Z,laliga,265,2,own_goals,0,0
2026-08-21T2127Z,laliga,265,2,goals_conceded,1,0
2026-08-21T2127Z,laliga,265,2,yellow_card,1,-1
2026-08-21T2127Z,laliga,265,2,second_yellow_card,0,0
2026-08-21T2127Z,laliga,265,2,red_card,0,0
2026-08-21T2127Z,laliga,265,2,total_scoring_att,0,0
2026-08-21T2127Z,laliga,265,2,won_contest,0,0
2026-08-21T2127Z,laliga,265,2,ball_recovery,3,0
2026-08-21T2127Z,laliga,265,2,poss_lost_all,10,-1
2026-08-21T2127Z,laliga,265,2,penalty_conceded,0,0
2026-08-21T2127Z,laliga,265,2,marca_points,-1,1
2026-08-21T2127Z,laliga,3099,2,mins_played,90,2
2026-08-21T2127Z,laliga,3099,2,goals,0,0
2026-08-21T2127Z,laliga,3099,2,goal_assist,0,0
2026-08-21T2127Z,laliga,3099,2,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,3099,2,pen_area_entries,2,1
2026-08-21T2127Z,laliga,3099,2,penalty_won,0,0
2026-08-21T2127Z,laliga,3099,2,penalty_save,0,0
2026-08-21T2127Z,laliga,3099,2,saves,0,0
2026-08-21T2127Z,laliga,3099,2,effective_clearance,0,0
2026-08-21T2127Z,laliga,3099,2,penalty_failed,0,0
2026-08-21T2127Z,laliga,3099,2,own_goals,0,0
2026-08-21T2127Z,laliga,3099,2,goals_conceded,0,2
2026-08-21T2127Z,laliga,3099,2,yellow_card,0,0
2026-08-21T2127Z,laliga,3099,2,second_yellow_card,0,0
2026-08-21T2127Z,laliga,3099,2,red_card,0,0
2026-08-21T2127Z,laliga,3099,2,total_scoring_att,0,0
2026-08-21T2127Z,laliga,3099,2,won_contest,0,0
2026-08-21T2127Z,laliga,3099,2,ball_recovery,13,2
2026-08-21T2127Z,laliga,3099,2,poss_lost_all,13,-1
2026-08-21T2127Z,laliga,3099,2,penalty_conceded,0,0
2026-08-21T2127Z,laliga,3099,2,marca_points,-1,4
2026-08-21T2127Z,laliga,1565,1,mins_played,90,2
2026-08-21T2127Z,laliga,1565,1,goals,0,0
2026-08-21T2127Z,laliga,1565,1,goal_assist,0,0
2026-08-21T2127Z,laliga,1565,1,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,1565,1,pen_area_entries,0,0
2026-08-21T2127Z,laliga,1565,1,penalty_won,0,0
2026-08-21T2127Z,laliga,1565,1,penalty_save,0,0
2026-08-21T2127Z,laliga,1565,1,saves,0,0
2026-08-21T2127Z,laliga,1565,1,effective_clearance,0,0
2026-08-21T2127Z,laliga,1565,1,penalty_failed,0,0
2026-08-21T2127Z,laliga,1565,1,own_goals,0,0
2026-08-21T2127Z,laliga,1565,1,goals_conceded,0,2
2026-08-21T2127Z,laliga,1565,1,yellow_card,0,0
2026-08-21T2127Z,laliga,1565,1,second_yellow_card,0,0
2026-08-21T2127Z,laliga,1565,1,red_card,0,0
2026-08-21T2127Z,laliga,1565,1,total_scoring_att,0,0
2026-08-21T2127Z,laliga,1565,1,won_contest,3,1
2026-08-21T2127Z,laliga,1565,1,ball_recovery,11,2
2026-08-21T2127Z,laliga,1565,1,poss_lost_all,9,0
2026-08-21T2127Z,laliga,1565,1,penalty_conceded,0,0
2026-08-21T2127Z,laliga,1565,1,marca_points,-1,3
2026-08-21T2127Z,laliga,2443,2,mins_played,90,2
2026-08-21T2127Z,laliga,2443,2,goals,0,0
2026-08-21T2127Z,laliga,2443,2,goal_assist,0,0
2026-08-21T2127Z,laliga,2443,2,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,2443,2,pen_area_entries,0,0
2026-08-21T2127Z,laliga,2443,2,penalty_won,0,0
2026-08-21T2127Z,laliga,2443,2,penalty_save,0,0
2026-08-21T2127Z,laliga,2443,2,saves,0,0
2026-08-21T2127Z,laliga,2443,2,effective_clearance,4,1
2026-08-21T2127Z,laliga,2443,2,penalty_failed,0,0
2026-08-21T2127Z,laliga,2443,2,own_goals,0,0
2026-08-21T2127Z,laliga,2443,2,goals_conceded,1,0
2026-08-21T2127Z,laliga,2443,2,yellow_card,1,-1
2026-08-21T2127Z,laliga,2443,2,second_yellow_card,0,0
2026-08-21T2127Z,laliga,2443,2,red_card,0,0
2026-08-21T2127Z,laliga,2443,2,total_scoring_att,1,0
2026-08-21T2127Z,laliga,2443,2,won_contest,0,0
2026-08-21T2127Z,laliga,2443,2,ball_recovery,10,2
2026-08-21T2127Z,laliga,2443,2,poss_lost_all,17,-2
2026-08-21T2127Z,laliga,2443,2,penalty_conceded,0,0
2026-08-21T2127Z,laliga,2443,2,marca_points,-1,1
2026-08-21T2127Z,laliga,2418,2,mins_played,90,2
2026-08-21T2127Z,laliga,2418,2,goals,0,0
2026-08-21T2127Z,laliga,2418,2,goal_assist,0,0
2026-08-21T2127Z,laliga,2418,2,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,2418,2,pen_area_entries,0,0
2026-08-21T2127Z,laliga,2418,2,penalty_won,0,0
2026-08-21T2127Z,laliga,2418,2,penalty_save,0,0
2026-08-21T2127Z,laliga,2418,2,saves,0,0
2026-08-21T2127Z,laliga,2418,2,effective_clearance,3,1
2026-08-21T2127Z,laliga,2418,2,penalty_failed,0,0
2026-08-21T2127Z,laliga,2418,2,own_goals,0,0
2026-08-21T2127Z,laliga,2418,2,goals_conceded,0,2
2026-08-21T2127Z,laliga,2418,2,yellow_card,0,0
2026-08-21T2127Z,laliga,2418,2,second_yellow_card,0,0
2026-08-21T2127Z,laliga,2418,2,red_card,0,0
2026-08-21T2127Z,laliga,2418,2,total_scoring_att,0,0
2026-08-21T2127Z,laliga,2418,2,won_contest,1,0
2026-08-21T2127Z,laliga,2418,2,ball_recovery,8,1
2026-08-21T2127Z,laliga,2418,2,poss_lost_all,6,0
2026-08-21T2127Z,laliga,2418,2,penalty_conceded,0,0
2026-08-21T2127Z,laliga,2418,2,marca_points,-1,2
2026-08-21T2127Z,laliga,2415,2,mins_played,0,0
2026-08-21T2127Z,laliga,2415,2,goals,0,0
2026-08-21T2127Z,laliga,2415,2,goal_assist,0,0
2026-08-21T2127Z,laliga,2415,2,offtarget_att_assist,0,0
2026-08-21T2127Z,laliga,2415,2,pen_area_entries,0,0
2026-08-21T2127Z,laliga,2415,2,penalty_won,0,0
2026-08-21T2127Z,laliga,2415,2,penalty_save,0,0
2026-08-21T2127Z,laliga,2415,2,saves,0,0
2026-08-21T2127Z,laliga,2415,2,effective_clearance,0,0
2026-08-21T2127Z,laliga,2415,2,penalty_failed,0,0
2026-08-21T2127Z,laliga,2415,2,own_goals,0,0
2026-08-21T2127Z,laliga,2415,2,goals_conceded,0,0
2026-08-21T2127Z,laliga,2415,2,yellow_card,0,0
2026-08-21T2127Z,laliga,2415,2,second_yellow_card,0,0
2026-08-21T2127Z,laliga,2415,2,red_card,0,0
2026-08-21T2127Z,laliga,2415,2,total_scoring_att,0,0
2026-08-21T2127Z,laliga,2415,2,won_contest,0,0
2026-08-21T2127Z,laliga,2415,2,ball_recovery,0,0
2026-08-21T2127Z,laliga,2415,2,poss_lost_all,0,0
2026-08-21T2127Z,laliga,2415,2,penalty_conceded,0,0
2026-08-21T2127Z,laliga,2415,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2464,2,mins_played,90,2
2026-08-22T2215Z,laliga,2464,2,goals,0,0
2026-08-22T2215Z,laliga,2464,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2464,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2464,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2464,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2464,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2464,2,saves,0,0
2026-08-22T2215Z,laliga,2464,2,effective_clearance,8,2
2026-08-22T2215Z,laliga,2464,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2464,2,own_goals,0,0
2026-08-22T2215Z,laliga,2464,2,goals_conceded,0,2
2026-08-22T2215Z,laliga,2464,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2464,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2464,2,red_card,0,0
2026-08-22T2215Z,laliga,2464,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2464,2,won_contest,0,0
2026-08-22T2215Z,laliga,2464,2,ball_recovery,4,0
2026-08-22T2215Z,laliga,2464,2,poss_lost_all,9,0
2026-08-22T2215Z,laliga,2464,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2464,2,marca_points,-1,2
2026-08-22T2215Z,laliga,1070,2,mins_played,7,1
2026-08-22T2215Z,laliga,1070,2,goals,0,0
2026-08-22T2215Z,laliga,1070,2,goal_assist,0,0
2026-08-22T2215Z,laliga,1070,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,1070,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,1070,2,penalty_won,0,0
2026-08-22T2215Z,laliga,1070,2,penalty_save,0,0
2026-08-22T2215Z,laliga,1070,2,saves,0,0
2026-08-22T2215Z,laliga,1070,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,1070,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,1070,2,own_goals,0,0
2026-08-22T2215Z,laliga,1070,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,1070,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,1070,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,1070,2,red_card,0,0
2026-08-22T2215Z,laliga,1070,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,1070,2,won_contest,0,0
2026-08-22T2215Z,laliga,1070,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,1070,2,poss_lost_all,5,0
2026-08-22T2215Z,laliga,1070,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,1070,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2390,2,mins_played,0,0
2026-08-22T2215Z,laliga,2390,2,goals,0,0
2026-08-22T2215Z,laliga,2390,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2390,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2390,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2390,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2390,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2390,2,saves,0,0
2026-08-22T2215Z,laliga,2390,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2390,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2390,2,own_goals,0,0
2026-08-22T2215Z,laliga,2390,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,2390,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2390,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2390,2,red_card,0,0
2026-08-22T2215Z,laliga,2390,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2390,2,won_contest,0,0
2026-08-22T2215Z,laliga,2390,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,2390,2,poss_lost_all,0,0
2026-08-22T2215Z,laliga,2390,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2390,2,marca_points,-1,0
2026-08-22T2215Z,laliga,1930,2,mins_played,90,2
2026-08-22T2215Z,laliga,1930,2,goals,0,0
2026-08-22T2215Z,laliga,1930,2,goal_assist,0,0
2026-08-22T2215Z,laliga,1930,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,1930,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,1930,2,penalty_won,0,0
2026-08-22T2215Z,laliga,1930,2,penalty_save,0,0
2026-08-22T2215Z,laliga,1930,2,saves,0,0
2026-08-22T2215Z,laliga,1930,2,effective_clearance,5,1
2026-08-22T2215Z,laliga,1930,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,1930,2,own_goals,0,0
2026-08-22T2215Z,laliga,1930,2,goals_conceded,2,-2
2026-08-22T2215Z,laliga,1930,2,yellow_card,0,0
2026-08-22T2215Z,laliga,1930,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,1930,2,red_card,0,0
2026-08-22T2215Z,laliga,1930,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,1930,2,won_contest,0,0
2026-08-22T2215Z,laliga,1930,2,ball_recovery,2,0
2026-08-22T2215Z,laliga,1930,2,poss_lost_all,11,-1
2026-08-22T2215Z,laliga,1930,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,1930,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2453,2,mins_played,90,2
2026-08-22T2215Z,laliga,2453,2,goals,0,0
2026-08-22T2215Z,laliga,2453,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2453,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2453,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2453,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2453,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2453,2,saves,0,0
2026-08-22T2215Z,laliga,2453,2,effective_clearance,8,2
2026-08-22T2215Z,laliga,2453,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2453,2,own_goals,0,0
2026-08-22T2215Z,laliga,2453,2,goals_conceded,1,0
2026-08-22T2215Z,laliga,2453,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2453,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2453,2,red_card,0,0
2026-08-22T2215Z,laliga,2453,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2453,2,won_contest,0,0
2026-08-22T2215Z,laliga,2453,2,ball_recovery,11,2
2026-08-22T2215Z,laliga,2453,2,poss_lost_all,10,-1
2026-08-22T2215Z,laliga,2453,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2453,2,marca_points,-1,2
2026-08-22T2215Z,laliga,2713,2,mins_played,90,2
2026-08-22T2215Z,laliga,2713,2,goals,0,0
2026-08-22T2215Z,laliga,2713,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2713,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2713,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2713,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2713,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2713,2,saves,2,1
2026-08-22T2215Z,laliga,2713,2,effective_clearance,2,0
2026-08-22T2215Z,laliga,2713,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2713,2,own_goals,0,0
2026-08-22T2215Z,laliga,2713,2,goals_conceded,0,4
2026-08-22T2215Z,laliga,2713,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,2713,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2713,2,red_card,0,0
2026-08-22T2215Z,laliga,2713,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2713,2,won_contest,0,0
2026-08-22T2215Z,laliga,2713,2,ball_recovery,7,1
2026-08-22T2215Z,laliga,2713,2,poss_lost_all,7,0
2026-08-22T2215Z,laliga,2713,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2713,2,marca_points,-1,2
2026-08-22T2215Z,laliga,3123,2,mins_played,90,2
2026-08-22T2215Z,laliga,3123,2,goals,0,0
2026-08-22T2215Z,laliga,3123,2,goal_assist,0,0
2026-08-22T2215Z,laliga,3123,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,3123,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,3123,2,penalty_won,0,0
2026-08-22T2215Z,laliga,3123,2,penalty_save,0,0
2026-08-22T2215Z,laliga,3123,2,saves,0,0
2026-08-22T2215Z,laliga,3123,2,effective_clearance,6,2
2026-08-22T2215Z,laliga,3123,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,3123,2,own_goals,0,0
2026-08-22T2215Z,laliga,3123,2,goals_conceded,0,3
2026-08-22T2215Z,laliga,3123,2,yellow_card,0,0
2026-08-22T2215Z,laliga,3123,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,3123,2,red_card,0,0
2026-08-22T2215Z,laliga,3123,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,3123,2,won_contest,0,0
2026-08-22T2215Z,laliga,3123,2,ball_recovery,10,2
2026-08-22T2215Z,laliga,3123,2,poss_lost_all,11,-1
2026-08-22T2215Z,laliga,3123,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,3123,2,marca_points,-1,4
2026-08-22T2215Z,laliga,3120,2,mins_played,45,1
2026-08-22T2215Z,laliga,3120,2,goals,0,0
2026-08-22T2215Z,laliga,3120,2,goal_assist,0,0
2026-08-22T2215Z,laliga,3120,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,3120,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,3120,2,penalty_won,0,0
2026-08-22T2215Z,laliga,3120,2,penalty_save,0,0
2026-08-22T2215Z,laliga,3120,2,saves,0,0
2026-08-22T2215Z,laliga,3120,2,effective_clearance,1,0
2026-08-22T2215Z,laliga,3120,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,3120,2,own_goals,0,0
2026-08-22T2215Z,laliga,3120,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,3120,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,3120,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,3120,2,red_card,0,0
2026-08-22T2215Z,laliga,3120,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,3120,2,won_contest,0,0
2026-08-22T2215Z,laliga,3120,2,ball_recovery,1,0
2026-08-22T2215Z,laliga,3120,2,poss_lost_all,2,0
2026-08-22T2215Z,laliga,3120,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,3120,2,marca_points,-1,1
2026-08-22T2215Z,laliga,2315,2,mins_played,74,2
2026-08-22T2215Z,laliga,2315,2,goals,1,6
2026-08-22T2215Z,laliga,2315,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2315,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2315,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2315,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2315,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2315,2,saves,0,0
2026-08-22T2215Z,laliga,2315,2,effective_clearance,6,2
2026-08-22T2215Z,laliga,2315,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2315,2,own_goals,0,0
2026-08-22T2215Z,laliga,2315,2,goals_conceded,3,-2
2026-08-22T2215Z,laliga,2315,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2315,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2315,2,red_card,0,0
2026-08-22T2215Z,laliga,2315,2,total_scoring_att,1,0
2026-08-22T2215Z,laliga,2315,2,won_contest,0,0
2026-08-22T2215Z,laliga,2315,2,ball_recovery,3,0
2026-08-22T2215Z,laliga,2315,2,poss_lost_all,9,-1
2026-08-22T2215Z,laliga,2315,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2315,2,marca_points,-1,3
2026-08-22T2215Z,laliga,2455,2,mins_played,45,1
2026-08-22T2215Z,laliga,2455,2,goals,0,0
2026-08-22T2215Z,laliga,2455,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2455,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2455,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2455,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2455,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2455,2,saves,0,0
2026-08-22T2215Z,laliga,2455,2,effective_clearance,0,0
2026-08-22T2215Z,laliga,2455,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2455,2,own_goals,0,0
2026-08-22T2215Z,laliga,2455,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,2455,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,2455,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2455,2,red_card,0,0
2026-08-22T2215Z,laliga,2455,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2455,2,won_contest,0,0
2026-08-22T2215Z,laliga,2455,2,ball_recovery,0,0
2026-08-22T2215Z,laliga,2455,2,poss_lost_all,3,0
2026-08-22T2215Z,laliga,2455,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2455,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2714,2,mins_played,26,1
2026-08-22T2215Z,laliga,2714,2,goals,0,0
2026-08-22T2215Z,laliga,2714,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2714,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2714,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2714,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2714,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2714,2,saves,0,0
2026-08-22T2215Z,laliga,2714,2,effective_clearance,2,0
2026-08-22T2215Z,laliga,2714,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2714,2,own_goals,0,0
2026-08-22T2215Z,laliga,2714,2,goals_conceded,0,0
2026-08-22T2215Z,laliga,2714,2,yellow_card,1,-1
2026-08-22T2215Z,laliga,2714,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2714,2,red_card,0,0
2026-08-22T2215Z,laliga,2714,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2714,2,won_contest,0,0
2026-08-22T2215Z,laliga,2714,2,ball_recovery,3,0
2026-08-22T2215Z,laliga,2714,2,poss_lost_all,6,0
2026-08-22T2215Z,laliga,2714,2,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2714,2,marca_points,-1,0
2026-08-22T2215Z,laliga,2386,1,mins_played,65,2
2026-08-22T2215Z,laliga,2386,1,goals,0,0
2026-08-22T2215Z,laliga,2386,1,goal_assist,0,0
2026-08-22T2215Z,laliga,2386,1,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2386,1,pen_area_entries,1,0
2026-08-22T2215Z,laliga,2386,1,penalty_won,0,0
2026-08-22T2215Z,laliga,2386,1,penalty_save,0,0
2026-08-22T2215Z,laliga,2386,1,saves,0,0
2026-08-22T2215Z,laliga,2386,1,effective_clearance,0,0
2026-08-22T2215Z,laliga,2386,1,penalty_failed,0,0
2026-08-22T2215Z,laliga,2386,1,own_goals,0,0
2026-08-22T2215Z,laliga,2386,1,goals_conceded,1,0
2026-08-22T2215Z,laliga,2386,1,yellow_card,0,0
2026-08-22T2215Z,laliga,2386,1,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2386,1,red_card,0,0
2026-08-22T2215Z,laliga,2386,1,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2386,1,won_contest,1,0
2026-08-22T2215Z,laliga,2386,1,ball_recovery,2,0
2026-08-22T2215Z,laliga,2386,1,poss_lost_all,5,0
2026-08-22T2215Z,laliga,2386,1,penalty_conceded,0,0
2026-08-22T2215Z,laliga,2386,1,marca_points,-1,0
2026-08-22T2215Z,laliga,2386,2,mins_played,73,2
2026-08-22T2215Z,laliga,2386,2,goals,0,0
2026-08-22T2215Z,laliga,2386,2,goal_assist,0,0
2026-08-22T2215Z,laliga,2386,2,offtarget_att_assist,0,0
2026-08-22T2215Z,laliga,2386,2,pen_area_entries,0,0
2026-08-22T2215Z,laliga,2386,2,penalty_won,0,0
2026-08-22T2215Z,laliga,2386,2,penalty_save,0,0
2026-08-22T2215Z,laliga,2386,2,saves,0,0
2026-08-22T2215Z,laliga,2386,2,effective_clearance,2,0
2026-08-22T2215Z,laliga,2386,2,penalty_failed,0,0
2026-08-22T2215Z,laliga,2386,2,own_goals,0,0
2026-08-22T2215Z,laliga,2386,2,goals_conceded,1,0
2026-08-22T2215Z,laliga,2386,2,yellow_card,0,0
2026-08-22T2215Z,laliga,2386,2,second_yellow_card,0,0
2026-08-22T2215Z,laliga,2386,2,red_card,0,0
2026-08-22T2215Z,laliga,2386,2,total_scoring_att,0,0
2026-08-22T2215Z,laliga,2386,2,won_contest,0,0
2026-08-22T2215Z,laliga,2386,2,ball_recovery,2,0
2026-08-22T2215Z,laliga,2386,2,poss_lost_all,5,0
2026-08-22T2215Z,laliga,2386,2,penalty_conceded,0,0
