observed_at,player,value,start_pct
2026-08-17T23:41Z,carl starfelt,14087470,60
2026-08-17T23:41Z,carlos espi,9305617,30
2026-08-17T23:41Z,carlos puga,5102130,70
2026-08-17T23:41Z,dani lorenzo,9604577,90
2026-08-17T23:41Z,dean huijsen,34050589,70
2026-08-17T23:41Z,denis suarez,2423219,50
2026-08-17T23:41Z,edin terzic,7179353,
2026-08-17T23:41Z,edu altozano,584002,
2026-08-17T23:41Z,ferran jutgla,9561951,80
2026-08-17T23:41Z,ilaix moriba,9827371,50
2026-08-17T23:41Z,iñigo ruiz de galarreta,12650951,70
2026-08-17T23:41Z,isi palazon,20197802,80
2026-08-17T23:41Z,jon moncayola,6933138,90
2026-08-17T23:41Z,juan foyth,12898244,70
2026-08-17T23:41Z,karl etta eyong,25505804,50
2026-08-17T23:41Z,leandro cabrera,16532608,0
2026-08-17T23:41Z,lucien agoume,5760043,80
2026-08-17T23:41Z,marc bartra,27594034,50
2026-08-17T23:41Z,marc roca,5382179,60
2026-08-17T23:41Z,marcos alonso,28589508,90
2026-08-17T23:41Z,matias dituro,7751180,90
2026-08-17T23:41Z,nahuel tenaglia,15621725,90
2026-08-17T23:41Z,pablo fornals,57032839,80
2026-08-17T23:41Z,pedri gonzalez,90239837,50
2026-08-17T23:41Z,pol lozano,2185790,30
2026-08-17T23:41Z,quilindschy hartman,8289301,30
2026-08-17T23:41Z,santiago mouriño,38378600,70
2026-08-17T23:41Z,wojciech szczesny,2206146,20
2026-08-17T23:47Z,abde ezzalzouli,42927674,30
2026-08-17T23:47Z,aitor mañas,523226,30
2026-08-17T23:47Z,aitor paredes,5292134,70
2026-08-17T23:47Z,andriy lunin,2081695,30
2026-08-17T23:47Z,angeliño,15537090,50
2026-08-17T23:47Z,antonio blanco,14803449,90
2026-08-17T23:47Z,arda guler,54547883,60
2026-08-17T23:47Z,asier villalibre,7235042,70
2026-08-17T23:47Z,ayoze perez,17704854,50
2026-08-17T23:47Z,beñat prados,1366137,30
2026-08-17T23:47Z,beñat turrientes,7073131,60
2026-08-17T23:47Z,carl starfelt,14087470,60
2026-08-17T23:47Z,carlos espi,9305617,30
2026-08-17T23:47Z,carlos puga,5102130,70
2026-08-17T23:47Z,dani lorenzo,9604577,90
2026-08-17T23:47Z,dean huijsen,34050589,70
2026-08-17T23:47Z,denis suarez,2423219,50
2026-08-17T23:47Z,edin terzic,7179353,
2026-08-17T23:47Z,edu altozano,584002,
2026-08-17T23:47Z,ferran jutgla,9561951,80
2026-08-17T23:47Z,ilaix moriba,9827371,50
2026-08-17T23:47Z,iñigo ruiz de galarreta,12650951,70
2026-08-17T23:47Z,isi palazon,20197802,80
2026-08-17T23:47Z,jon moncayola,6933138,90
2026-08-17T23:47Z,juan foyth,12898244,70
2026-08-17T23:47Z,karl etta eyong,25505804,50
2026-08-17T23:47Z,leandro cabrera,16532608,0
2026-08-17T23:47Z,lucien agoume,5760043,80
2026-08-17T23:47Z,marc bartra,27594034,50
2026-08-17T23:47Z,marc roca,5382179,60
2026-08-17T23:47Z,marcos alonso,28589508,90
2026-08-17T23:47Z,matias dituro,7751180,90
2026-08-17T23:47Z,nahuel tenaglia,15621725,90
2026-08-17T23:47Z,pablo fornals,57032839,80
2026-08-17T23:47Z,pedri gonzalez,90239837,50
2026-08-17T23:47Z,pol lozano,2185790,30
2026-08-17T23:47Z,quilindschy hartman,8289301,30
2026-08-17T23:47Z,santiago mouriño,38378600,70
2026-08-17T23:47Z,wojciech szczesny,2206146,20
2026-08-17T23:58Z,abde ezzalzouli,42927674,30
2026-08-17T23:58Z,aitor mañas,523226,30
2026-08-17T23:58Z,aitor paredes,5292134,70
2026-08-17T23:58Z,andriy lunin,2081695,30
2026-08-17T23:58Z,angeliño,15537090,50
2026-08-17T23:58Z,antonio blanco,14803449,90
2026-08-17T23:58Z,arda guler,54547883,60
2026-08-17T23:58Z,asier villalibre,7235042,70
2026-08-17T23:58Z,ayoze perez,17704854,50
2026-08-17T23:58Z,beñat prados,1366137,30
2026-08-17T23:58Z,beñat turrientes,7073131,60
2026-08-17T23:58Z,carl starfelt,14087470,60
2026-08-17T23:58Z,carlos espi,9305617,30
2026-08-17T23:58Z,carlos puga,5102130,70
2026-08-17T23:58Z,dani lorenzo,9604577,90
2026-08-17T23:58Z,dean huijsen,34050589,70
2026-08-17T23:58Z,denis suarez,2423219,50
2026-08-17T23:58Z,edin terzic,7179353,
2026-08-17T23:58Z,edu altozano,584002,
2026-08-17T23:58Z,ferran jutgla,9561951,80
2026-08-17T23:58Z,ilaix moriba,9827371,50
2026-08-17T23:58Z,iñigo ruiz de galarreta,12650951,70
2026-08-17T23:58Z,isi palazon,20197802,80
2026-08-17T23:58Z,jon moncayola,6933138,90
2026-08-17T23:58Z,juan foyth,12898244,70
2026-08-17T23:58Z,karl etta eyong,25505804,50
2026-08-17T23:58Z,leandro cabrera,16532608,0
2026-08-17T23:58Z,lucien agoume,5760043,80
2026-08-17T23:58Z,marc bartra,27594034,50
2026-08-17T23:58Z,marc roca,5382179,60
2026-08-17T23:58Z,marcos alonso,28589508,90
2026-08-17T23:58Z,matias dituro,7751180,90
2026-08-17T23:58Z,nahuel tenaglia,15621725,90
2026-08-17T23:58Z,pablo fornals,57032839,80
2026-08-17T23:58Z,pedri gonzalez,90239837,50
2026-08-17T23:58Z,pol lozano,2185790,30
2026-08-17T23:58Z,quilindschy hartman,8289301,30
2026-08-17T23:58Z,santiago mouriño,38378600,70
2026-08-17T23:58Z,wojciech szczesny,2206146,20
2026-08-18T00:01Z,abde ezzalzouli,42927674,30
2026-08-18T00:01Z,aitor mañas,523226,30
2026-08-18T00:01Z,aitor paredes,5292134,70
2026-08-18T00:01Z,andriy lunin,2081695,30
2026-08-18T00:01Z,angeliño,15537090,50
2026-08-18T00:01Z,antonio blanco,14803449,90
2026-08-18T00:01Z,arda guler,54547883,60
2026-08-18T00:01Z,asier villalibre,7235042,70
2026-08-18T00:01Z,ayoze perez,17704854,50
2026-08-18T00:01Z,beñat prados,1366137,30
2026-08-18T00:01Z,beñat turrientes,7073131,60
2026-08-18T00:01Z,carl starfelt,14087470,60
2026-08-18T00:01Z,carlos espi,9305617,30
2026-08-18T00:01Z,carlos puga,5102130,70
2026-08-18T00:01Z,dani lorenzo,9604577,90
2026-08-18T00:01Z,dean huijsen,34050589,70
2026-08-18T00:01Z,denis suarez,2423219,50
2026-08-18T00:01Z,edin terzic,7179353,
2026-08-18T00:01Z,edu altozano,584002,
2026-08-18T00:01Z,ferran jutgla,9561951,80
2026-08-18T00:01Z,ilaix moriba,9827371,50
2026-08-18T00:01Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:01Z,isi palazon,20197802,80
2026-08-18T00:01Z,jon moncayola,6933138,90
2026-08-18T00:01Z,juan foyth,12898244,70
2026-08-18T00:01Z,karl etta eyong,25505804,50
2026-08-18T00:01Z,leandro cabrera,16532608,0
2026-08-18T00:01Z,lucien agoume,5760043,80
2026-08-18T00:01Z,marc bartra,27594034,50
2026-08-18T00:01Z,marc roca,5382179,60
2026-08-18T00:01Z,marcos alonso,28589508,90
2026-08-18T00:01Z,matias dituro,7751180,90
2026-08-18T00:01Z,nahuel tenaglia,15621725,90
2026-08-18T00:01Z,pablo fornals,57032839,80
2026-08-18T00:01Z,pedri gonzalez,90239837,50
2026-08-18T00:01Z,pol lozano,2185790,30
2026-08-18T00:01Z,quilindschy hartman,8289301,30
2026-08-18T00:01Z,santiago mouriño,38378600,70
2026-08-18T00:01Z,wojciech szczesny,2206146,20
2026-08-18T00:08Z,abde ezzalzouli,42927674,30
2026-08-18T00:08Z,aitor mañas,523226,30
2026-08-18T00:08Z,aitor paredes,5292134,70
2026-08-18T00:08Z,andriy lunin,2081695,30
2026-08-18T00:08Z,angeliño,15537090,50
2026-08-18T00:08Z,antonio blanco,14803449,90
2026-08-18T00:08Z,arda guler,54547883,60
2026-08-18T00:08Z,asier villalibre,7235042,70
2026-08-18T00:08Z,ayoze perez,17704854,50
2026-08-18T00:08Z,beñat prados,1366137,30
2026-08-18T00:08Z,beñat turrientes,7073131,60
2026-08-18T00:08Z,carl starfelt,14087470,60
2026-08-18T00:08Z,carlos espi,9305617,30
2026-08-18T00:08Z,carlos puga,5102130,70
2026-08-18T00:08Z,dani lorenzo,9604577,90
2026-08-18T00:08Z,dean huijsen,34050589,70
2026-08-18T00:08Z,denis suarez,2423219,50
2026-08-18T00:08Z,edin terzic,7179353,
2026-08-18T00:08Z,edu altozano,584002,
2026-08-18T00:08Z,ferran jutgla,9561951,80
2026-08-18T00:08Z,ilaix moriba,9827371,50
2026-08-18T00:08Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:08Z,isi palazon,20197802,80
2026-08-18T00:08Z,jon moncayola,6933138,90
2026-08-18T00:08Z,juan foyth,12898244,70
2026-08-18T00:08Z,karl etta eyong,25505804,50
2026-08-18T00:08Z,leandro cabrera,16532608,0
2026-08-18T00:08Z,lucien agoume,5760043,80
2026-08-18T00:08Z,marc bartra,27594034,50
2026-08-18T00:08Z,marc roca,5382179,60
2026-08-18T00:08Z,marcos alonso,28589508,90
2026-08-18T00:08Z,matias dituro,7751180,90
2026-08-18T00:08Z,nahuel tenaglia,15621725,90
2026-08-18T00:08Z,pablo fornals,57032839,80
2026-08-18T00:08Z,pedri gonzalez,90239837,50
2026-08-18T00:08Z,pol lozano,2185790,30
2026-08-18T00:08Z,quilindschy hartman,8289301,30
2026-08-18T00:08Z,santiago mouriño,38378600,70
2026-08-18T00:08Z,wojciech szczesny,2206146,20
2026-08-18T00:13Z,abde ezzalzouli,42927674,30
2026-08-18T00:13Z,aitor mañas,523226,30
2026-08-18T00:13Z,aitor paredes,5292134,70
2026-08-18T00:13Z,andriy lunin,2081695,30
2026-08-18T00:13Z,angeliño,15537090,50
2026-08-18T00:13Z,antonio blanco,14803449,90
2026-08-18T00:13Z,arda guler,54547883,60
2026-08-18T00:13Z,asier villalibre,7235042,70
2026-08-18T00:13Z,ayoze perez,17704854,50
2026-08-18T00:13Z,beñat prados,1366137,30
2026-08-18T00:13Z,beñat turrientes,7073131,60
2026-08-18T00:13Z,carl starfelt,14087470,60
2026-08-18T00:13Z,carlos espi,9305617,30
2026-08-18T00:13Z,carlos puga,5102130,70
2026-08-18T00:13Z,dani lorenzo,9604577,90
2026-08-18T00:13Z,dean huijsen,34050589,70
2026-08-18T00:13Z,denis suarez,2423219,50
2026-08-18T00:13Z,edin terzic,7179353,
2026-08-18T00:13Z,edu altozano,584002,
2026-08-18T00:13Z,ferran jutgla,9561951,80
2026-08-18T00:13Z,ilaix moriba,9827371,50
2026-08-18T00:13Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:13Z,isi palazon,20197802,80
2026-08-18T00:13Z,jon moncayola,6933138,90
2026-08-18T00:13Z,juan foyth,12898244,70
2026-08-18T00:13Z,karl etta eyong,25505804,50
2026-08-18T00:13Z,leandro cabrera,16532608,0
2026-08-18T00:13Z,lucien agoume,5760043,80
2026-08-18T00:13Z,marc bartra,27594034,50
2026-08-18T00:13Z,marc roca,5382179,60
2026-08-18T00:13Z,marcos alonso,28589508,90
2026-08-18T00:13Z,matias dituro,7751180,90
2026-08-18T00:13Z,nahuel tenaglia,15621725,90
2026-08-18T00:13Z,pablo fornals,57032839,80
2026-08-18T00:13Z,pedri gonzalez,90239837,50
2026-08-18T00:13Z,pol lozano,2185790,30
2026-08-18T00:13Z,quilindschy hartman,8289301,30
2026-08-18T00:13Z,santiago mouriño,38378600,70
2026-08-18T00:13Z,wojciech szczesny,2206146,20
2026-08-18T00:22Z,abde ezzalzouli,42927674,30
2026-08-18T00:22Z,aitor mañas,523226,30
2026-08-18T00:22Z,aitor paredes,5292134,70
2026-08-18T00:22Z,andriy lunin,2081695,30
2026-08-18T00:22Z,angeliño,15537090,50
2026-08-18T00:22Z,antonio blanco,14803449,90
2026-08-18T00:22Z,arda guler,54547883,60
2026-08-18T00:22Z,asier villalibre,7235042,70
2026-08-18T00:22Z,ayoze perez,17704854,50
2026-08-18T00:22Z,beñat prados,1366137,30
2026-08-18T00:22Z,beñat turrientes,7073131,60
2026-08-18T00:22Z,carl starfelt,14087470,60
2026-08-18T00:22Z,carlos espi,9305617,30
2026-08-18T00:22Z,carlos puga,5102130,70
2026-08-18T00:22Z,dani lorenzo,9604577,90
2026-08-18T00:22Z,dean huijsen,34050589,70
2026-08-18T00:22Z,denis suarez,2423219,50
2026-08-18T00:22Z,edin terzic,7179353,
2026-08-18T00:22Z,edu altozano,584002,
2026-08-18T00:22Z,ferran jutgla,9561951,80
2026-08-18T00:22Z,ilaix moriba,9827371,50
2026-08-18T00:22Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:22Z,isi palazon,20197802,80
2026-08-18T00:22Z,jon moncayola,6933138,90
2026-08-18T00:22Z,juan foyth,12898244,70
2026-08-18T00:22Z,karl etta eyong,25505804,50
2026-08-18T00:22Z,leandro cabrera,16532608,0
2026-08-18T00:22Z,lucien agoume,5760043,80
2026-08-18T00:22Z,marc bartra,27594034,50
2026-08-18T00:22Z,marc roca,5382179,60
2026-08-18T00:22Z,marcos alonso,28589508,90
2026-08-18T00:22Z,matias dituro,7751180,90
2026-08-18T00:22Z,nahuel tenaglia,15621725,90
2026-08-18T00:22Z,pablo fornals,57032839,80
2026-08-18T00:22Z,pedri gonzalez,90239837,50
2026-08-18T00:22Z,pol lozano,2185790,30
2026-08-18T00:22Z,quilindschy hartman,8289301,30
2026-08-18T00:22Z,santiago mouriño,38378600,70
2026-08-18T00:22Z,wojciech szczesny,2206146,20
2026-08-18T00:22Z,abde ezzalzouli,42927674,30
2026-08-18T00:22Z,aitor mañas,523226,30
2026-08-18T00:22Z,aitor paredes,5292134,70
2026-08-18T00:22Z,andriy lunin,2081695,30
2026-08-18T00:22Z,angeliño,15537090,50
2026-08-18T00:22Z,antonio blanco,14803449,90
2026-08-18T00:22Z,arda guler,54547883,60
2026-08-18T00:22Z,asier villalibre,7235042,70
2026-08-18T00:22Z,ayoze perez,17704854,50
2026-08-18T00:22Z,beñat prados,1366137,30
2026-08-18T00:22Z,beñat turrientes,7073131,60
2026-08-18T00:22Z,carl starfelt,14087470,60
2026-08-18T00:22Z,carlos espi,9305617,30
2026-08-18T00:22Z,carlos puga,5102130,70
2026-08-18T00:22Z,dani lorenzo,9604577,90
2026-08-18T00:22Z,dean huijsen,34050589,70
2026-08-18T00:22Z,denis suarez,2423219,50
2026-08-18T00:22Z,edin terzic,7179353,
2026-08-18T00:22Z,edu altozano,584002,
2026-08-18T00:22Z,ferran jutgla,9561951,80
2026-08-18T00:22Z,ilaix moriba,9827371,50
2026-08-18T00:22Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:22Z,isi palazon,20197802,80
2026-08-18T00:22Z,jon moncayola,6933138,90
2026-08-18T00:22Z,juan foyth,12898244,70
2026-08-18T00:22Z,karl etta eyong,25505804,50
2026-08-18T00:22Z,leandro cabrera,16532608,0
2026-08-18T00:22Z,lucien agoume,5760043,80
2026-08-18T00:22Z,marc bartra,27594034,50
2026-08-18T00:22Z,marc roca,5382179,60
2026-08-18T00:22Z,marcos alonso,28589508,90
2026-08-18T00:22Z,matias dituro,7751180,90
2026-08-18T00:22Z,nahuel tenaglia,15621725,90
2026-08-18T00:22Z,pablo fornals,57032839,80
2026-08-18T00:22Z,pedri gonzalez,90239837,50
2026-08-18T00:22Z,pol lozano,2185790,30
2026-08-18T00:22Z,quilindschy hartman,8289301,30
2026-08-18T00:22Z,santiago mouriño,38378600,70
2026-08-18T00:22Z,wojciech szczesny,2206146,20
2026-08-18T00:23Z,abde ezzalzouli,42927674,30
2026-08-18T00:23Z,aitor mañas,523226,30
2026-08-18T00:23Z,aitor paredes,5292134,70
2026-08-18T00:23Z,andriy lunin,2081695,30
2026-08-18T00:23Z,angeliño,15537090,50
2026-08-18T00:23Z,antonio blanco,14803449,90
2026-08-18T00:23Z,arda guler,54547883,60
2026-08-18T00:23Z,asier villalibre,7235042,70
2026-08-18T00:23Z,ayoze perez,17704854,50
2026-08-18T00:23Z,beñat prados,1366137,30
2026-08-18T00:23Z,beñat turrientes,7073131,60
2026-08-18T00:23Z,carl starfelt,14087470,60
2026-08-18T00:23Z,carlos espi,9305617,30
2026-08-18T00:23Z,carlos puga,5102130,70
2026-08-18T00:23Z,dani lorenzo,9604577,90
2026-08-18T00:23Z,dean huijsen,34050589,70
2026-08-18T00:23Z,denis suarez,2423219,50
2026-08-18T00:23Z,edin terzic,7179353,
2026-08-18T00:23Z,edu altozano,584002,
2026-08-18T00:23Z,ferran jutgla,9561951,80
2026-08-18T00:23Z,ilaix moriba,9827371,50
2026-08-18T00:23Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:23Z,isi palazon,20197802,80
2026-08-18T00:23Z,jon moncayola,6933138,90
2026-08-18T00:23Z,juan foyth,12898244,70
2026-08-18T00:23Z,karl etta eyong,25505804,50
2026-08-18T00:23Z,leandro cabrera,16532608,0
2026-08-18T00:23Z,lucien agoume,5760043,80
2026-08-18T00:23Z,marc bartra,27594034,50
2026-08-18T00:23Z,marc roca,5382179,60
2026-08-18T00:23Z,marcos alonso,28589508,90
2026-08-18T00:23Z,matias dituro,7751180,90
2026-08-18T00:23Z,nahuel tenaglia,15621725,90
2026-08-18T00:23Z,pablo fornals,57032839,80
2026-08-18T00:23Z,pedri gonzalez,90239837,50
2026-08-18T00:23Z,pol lozano,2185790,30
2026-08-18T00:23Z,quilindschy hartman,8289301,30
2026-08-18T00:23Z,santiago mouriño,38378600,70
2026-08-18T00:23Z,wojciech szczesny,2206146,20
2026-08-18T00:23Z,abde ezzalzouli,42927674,30
2026-08-18T00:23Z,aitor mañas,523226,30
2026-08-18T00:23Z,aitor paredes,5292134,70
2026-08-18T00:23Z,andriy lunin,2081695,30
2026-08-18T00:23Z,angeliño,15537090,50
2026-08-18T00:23Z,antonio blanco,14803449,90
2026-08-18T00:23Z,arda guler,54547883,60
2026-08-18T00:23Z,asier villalibre,7235042,70
2026-08-18T00:23Z,ayoze perez,17704854,50
2026-08-18T00:23Z,beñat prados,1366137,30
2026-08-18T00:23Z,beñat turrientes,7073131,60
2026-08-18T00:23Z,carl starfelt,14087470,60
2026-08-18T00:23Z,carlos espi,9305617,30
2026-08-18T00:23Z,carlos puga,5102130,70
2026-08-18T00:23Z,dani lorenzo,9604577,90
2026-08-18T00:23Z,dean huijsen,34050589,70
2026-08-18T00:23Z,denis suarez,2423219,50
2026-08-18T00:23Z,edin terzic,7179353,
2026-08-18T00:23Z,edu altozano,584002,
2026-08-18T00:23Z,ferran jutgla,9561951,80
2026-08-18T00:23Z,ilaix moriba,9827371,50
2026-08-18T00:23Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:23Z,isi palazon,20197802,80
2026-08-18T00:23Z,jon moncayola,6933138,90
2026-08-18T00:23Z,juan foyth,12898244,70
2026-08-18T00:23Z,karl etta eyong,25505804,50
2026-08-18T00:23Z,leandro cabrera,16532608,0
2026-08-18T00:23Z,lucien agoume,5760043,80
2026-08-18T00:23Z,marc bartra,27594034,50
2026-08-18T00:23Z,marc roca,5382179,60
2026-08-18T00:23Z,marcos alonso,28589508,90
2026-08-18T00:23Z,matias dituro,7751180,90
2026-08-18T00:23Z,nahuel tenaglia,15621725,90
2026-08-18T00:23Z,pablo fornals,57032839,80
2026-08-18T00:23Z,pedri gonzalez,90239837,50
2026-08-18T00:23Z,pol lozano,2185790,30
2026-08-18T00:23Z,quilindschy hartman,8289301,30
2026-08-18T00:23Z,santiago mouriño,38378600,70
2026-08-18T00:23Z,wojciech szczesny,2206146,20
2026-08-18T00:24Z,abde ezzalzouli,42927674,30
2026-08-18T00:24Z,aitor mañas,523226,30
2026-08-18T00:24Z,aitor paredes,5292134,70
2026-08-18T00:24Z,andriy lunin,2081695,30
2026-08-18T00:24Z,angeliño,15537090,50
2026-08-18T00:24Z,antonio blanco,14803449,90
2026-08-18T00:24Z,arda guler,54547883,60
2026-08-18T00:24Z,asier villalibre,7235042,70
2026-08-18T00:24Z,ayoze perez,17704854,50
2026-08-18T00:24Z,beñat prados,1366137,30
2026-08-18T00:24Z,beñat turrientes,7073131,60
2026-08-18T00:24Z,carl starfelt,14087470,60
2026-08-18T00:24Z,carlos espi,9305617,30
2026-08-18T00:24Z,carlos puga,5102130,70
2026-08-18T00:24Z,dani lorenzo,9604577,90
2026-08-18T00:24Z,dean huijsen,34050589,70
2026-08-18T00:24Z,denis suarez,2423219,50
2026-08-18T00:24Z,edin terzic,7179353,
2026-08-18T00:24Z,edu altozano,584002,
2026-08-18T00:24Z,ferran jutgla,9561951,80
2026-08-18T00:24Z,ilaix moriba,9827371,50
2026-08-18T00:24Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:24Z,isi palazon,20197802,80
2026-08-18T00:24Z,jon moncayola,6933138,90
2026-08-18T00:24Z,juan foyth,12898244,70
2026-08-18T00:24Z,karl etta eyong,25505804,50
2026-08-18T00:24Z,leandro cabrera,16532608,0
2026-08-18T00:24Z,lucien agoume,5760043,80
2026-08-18T00:24Z,marc bartra,27594034,50
2026-08-18T00:24Z,marc roca,5382179,60
2026-08-18T00:24Z,marcos alonso,28589508,90
2026-08-18T00:24Z,matias dituro,7751180,90
2026-08-18T00:24Z,nahuel tenaglia,15621725,90
2026-08-18T00:24Z,pablo fornals,57032839,80
2026-08-18T00:24Z,pedri gonzalez,90239837,50
2026-08-18T00:24Z,pol lozano,2185790,30
2026-08-18T00:24Z,quilindschy hartman,8289301,30
2026-08-18T00:24Z,santiago mouriño,38378600,70
2026-08-18T00:24Z,wojciech szczesny,2206146,20
2026-08-18T00:27Z,abde ezzalzouli,42927674,30
2026-08-18T00:27Z,aitor mañas,523226,30
2026-08-18T00:27Z,aitor paredes,5292134,70
2026-08-18T00:27Z,andriy lunin,2081695,30
2026-08-18T00:27Z,angeliño,15537090,50
2026-08-18T00:27Z,antonio blanco,14803449,90
2026-08-18T00:27Z,arda guler,54547883,60
2026-08-18T00:27Z,asier villalibre,7235042,70
2026-08-18T00:27Z,ayoze perez,17704854,50
2026-08-18T00:27Z,beñat prados,1366137,30
2026-08-18T00:27Z,beñat turrientes,7073131,60
2026-08-18T00:27Z,carl starfelt,14087470,60
2026-08-18T00:27Z,carlos espi,9305617,30
2026-08-18T00:27Z,carlos puga,5102130,70
2026-08-18T00:27Z,dani lorenzo,9604577,90
2026-08-18T00:27Z,dean huijsen,34050589,70
2026-08-18T00:27Z,denis suarez,2423219,50
2026-08-18T00:27Z,edin terzic,7179353,
2026-08-18T00:27Z,edu altozano,584002,
2026-08-18T00:27Z,ferran jutgla,9561951,80
2026-08-18T00:27Z,ilaix moriba,9827371,50
2026-08-18T00:27Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:27Z,isi palazon,20197802,80
2026-08-18T00:27Z,jon moncayola,6933138,90
2026-08-18T00:27Z,juan foyth,12898244,70
2026-08-18T00:27Z,karl etta eyong,25505804,50
2026-08-18T00:27Z,leandro cabrera,16532608,0
2026-08-18T00:27Z,lucien agoume,5760043,80
2026-08-18T00:27Z,marc bartra,27594034,50
2026-08-18T00:27Z,marc roca,5382179,60
2026-08-18T00:27Z,marcos alonso,28589508,90
2026-08-18T00:27Z,matias dituro,7751180,90
2026-08-18T00:27Z,nahuel tenaglia,15621725,90
2026-08-18T00:27Z,pablo fornals,57032839,80
2026-08-18T00:27Z,pedri gonzalez,90239837,50
2026-08-18T00:27Z,pol lozano,2185790,30
2026-08-18T00:27Z,quilindschy hartman,8289301,30
2026-08-18T00:27Z,santiago mouriño,38378600,70
2026-08-18T00:27Z,wojciech szczesny,2206146,20
2026-08-18T00:36Z,abde ezzalzouli,42927674,30
2026-08-18T00:36Z,aitor mañas,523226,30
2026-08-18T00:36Z,aitor paredes,5292134,70
2026-08-18T00:36Z,andriy lunin,2081695,30
2026-08-18T00:36Z,angeliño,15537090,50
2026-08-18T00:36Z,antonio blanco,14803449,90
2026-08-18T00:36Z,arda guler,54547883,60
2026-08-18T00:36Z,asier villalibre,7235042,70
2026-08-18T00:36Z,ayoze perez,17704854,50
2026-08-18T00:36Z,beñat prados,1366137,30
2026-08-18T00:36Z,beñat turrientes,7073131,60
2026-08-18T00:36Z,carl starfelt,14087470,60
2026-08-18T00:36Z,carlos espi,9305617,30
2026-08-18T00:36Z,carlos puga,5102130,70
2026-08-18T00:36Z,dani lorenzo,9604577,90
2026-08-18T00:36Z,dean huijsen,34050589,70
2026-08-18T00:36Z,denis suarez,2423219,50
2026-08-18T00:36Z,edin terzic,7179353,
2026-08-18T00:36Z,edu altozano,584002,
2026-08-18T00:36Z,ferran jutgla,9561951,80
2026-08-18T00:36Z,ilaix moriba,9827371,50
2026-08-18T00:36Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:36Z,isi palazon,20197802,80
2026-08-18T00:36Z,jon moncayola,6933138,90
2026-08-18T00:36Z,juan foyth,12898244,70
2026-08-18T00:36Z,karl etta eyong,25505804,50
2026-08-18T00:36Z,leandro cabrera,16532608,0
2026-08-18T00:36Z,lucien agoume,5760043,80
2026-08-18T00:36Z,marc bartra,27594034,50
2026-08-18T00:36Z,marc roca,5382179,60
2026-08-18T00:36Z,marcos alonso,28589508,90
2026-08-18T00:36Z,matias dituro,7751180,90
2026-08-18T00:36Z,nahuel tenaglia,15621725,90
2026-08-18T00:36Z,pablo fornals,57032839,80
2026-08-18T00:36Z,pedri gonzalez,90239837,50
2026-08-18T00:36Z,pol lozano,2185790,30
2026-08-18T00:36Z,quilindschy hartman,8289301,30
2026-08-18T00:36Z,santiago mouriño,38378600,70
2026-08-18T00:36Z,wojciech szczesny,2206146,20
2026-08-18T00:51Z,abde ezzalzouli,42927674,30
2026-08-18T00:51Z,aitor mañas,523226,30
2026-08-18T00:51Z,aitor paredes,5292134,70
2026-08-18T00:51Z,andriy lunin,2081695,30
2026-08-18T00:51Z,angeliño,15537090,50
2026-08-18T00:51Z,antonio blanco,14803449,90
2026-08-18T00:51Z,arda guler,54547883,60
2026-08-18T00:51Z,asier villalibre,7235042,70
2026-08-18T00:51Z,ayoze perez,17704854,50
2026-08-18T00:51Z,beñat prados,1366137,30
2026-08-18T00:51Z,beñat turrientes,7073131,60
2026-08-18T00:51Z,carl starfelt,14087470,60
2026-08-18T00:51Z,carlos espi,9305617,30
2026-08-18T00:51Z,carlos puga,5102130,70
2026-08-18T00:51Z,dani lorenzo,9604577,90
2026-08-18T00:51Z,dean huijsen,34050589,70
2026-08-18T00:51Z,denis suarez,2423219,50
2026-08-18T00:51Z,edin terzic,7179353,
2026-08-18T00:51Z,edu altozano,584002,
2026-08-18T00:51Z,ferran jutgla,9561951,80
2026-08-18T00:51Z,ilaix moriba,9827371,50
2026-08-18T00:51Z,iñigo ruiz de galarreta,12650951,70
2026-08-18T00:51Z,isi palazon,20197802,80
2026-08-18T00:51Z,jon moncayola,6933138,90
2026-08-18T00:51Z,juan foyth,12898244,70
2026-08-18T00:51Z,karl etta eyong,25505804,50
2026-08-18T00:51Z,leandro cabrera,16532608,0
2026-08-18T00:51Z,lucien agoume,5760043,80
2026-08-18T00:51Z,marc bartra,27594034,50
2026-08-18T00:51Z,marc roca,5382179,60
2026-08-18T00:51Z,marcos alonso,28589508,90
2026-08-18T00:51Z,matias dituro,7751180,90
2026-08-18T00:51Z,nahuel tenaglia,15621725,90
2026-08-18T00:51Z,pablo fornals,57032839,80
2026-08-18T00:51Z,pedri gonzalez,90239837,50
2026-08-18T00:51Z,pol lozano,2185790,30
2026-08-18T00:51Z,quilindschy hartman,8289301,30
2026-08-18T00:51Z,santiago mouriño,38378600,70
2026-08-18T00:51Z,wojciech szczesny,2206146,20
